nombre_mes,nombre_dia,release_year,title,vote_count,vote_average,popularity
mayo,Viernes,2008,Three Monkeys,34.0,6.6,2.632026
junio,Martes,1965,Casanova '70,10.0,6.6,1.807802
diciembre,Jueves,1951,Bellissima,23.0,7.4,1.928674
noviembre,Sábado,1965,Tattooed Life,5.0,8.0,0.500516
abril,Jueves,1951,Bullfighter and the Lady,3.0,4.0,0.410445
febrero,Miércoles,1995,The Living Sea,5.0,5.4,1.081517
febrero,Lunes,1985,The Dirty Dozen: Next Mission,11.0,3.9,2.086634
marzo,Domingo,1987,The Dirty Dozen: The Deadly Mission,6.0,4.0,2.562477
abril,Miércoles,1950,Wagon Master,20.0,6.2,11.445717
febrero,Sábado,2004,Ring of Darkness,2.0,5.5,0.961042
septiembre,Miércoles,2008,The Class,179.0,6.9,10.940451
febrero,Miércoles,1950,When Willie Comes Marching Home,4.0,7.0,0.148705
octubre,Viernes,2008,Splinter,213.0,6.0,7.498032
noviembre,Viernes,2007,Confessions of a Superhero,9.0,7.1,0.874621
agosto,Lunes,2003,The Manson Family,10.0,3.6,0.683586
noviembre,Jueves,2000,Kanak Attack,2.0,7.0,0.154169
noviembre,Martes,2008,Australia,712.0,6.3,9.566135
noviembre,Viernes,2008,Bolt,1798.0,6.3,15.580915
septiembre,Viernes,1943,Revenge of the Zombies,4.0,5.0,0.476775
noviembre,Miércoles,2008,Milk,628.0,7.1,10.680121
julio,Viernes,1936,The Devil-Doll,22.0,6.7,1.155181
noviembre,Jueves,2008,Twilight,3688.0,5.8,31.282029
diciembre,Viernes,2008,The Children,116.0,6.3,7.320166
noviembre,Miércoles,2008,Transporter 3,1110.0,5.9,9.296824
noviembre,Miércoles,2008,Four Christmases,337.0,5.3,7.210383
mayo,Miércoles,2008,The Boy in the Striped Pyjamas,1492.0,7.7,8.912738
febrero,Viernes,2008,Surveillance,111.0,6.0,6.804406
junio,Viernes,2001,Stuff and Dough,9.0,7.4,0.313928
septiembre,Viernes,2008,Fireproof,100.0,7.0,5.329195
septiembre,Viernes,2008,Igor,154.0,5.6,9.369432
septiembre,Miércoles,2007,The Devil's Chair,21.0,4.1,2.420788
mayo,Domingo,2002,Dinotopia,71.0,5.8,6.979858
mayo,Jueves,2008,Hunger,311.0,7.2,14.322814
diciembre,Viernes,2008,Cadillac Records,89.0,6.9,8.878391
diciembre,Viernes,2008,Punisher: War Zone,298.0,5.6,8.333526
enero,Martes,1991,The Guyver,30.0,5.5,2.345714
octubre,Viernes,2008,Flashbacks of a Fool,43.0,7.1,3.936673
abril,Viernes,1964,Charulata,26.0,7.2,0.823651
enero,Jueves,1960,Lady with the Dog,6.0,4.6,0.494283
marzo,Lunes,1918,The Bell Boy,3.0,6.0,0.214742
noviembre,Miércoles,2007,Shrek the Halls,179.0,5.8,7.081997
septiembre,Viernes,1958,The Lovers,15.0,6.5,2.461408
marzo,Jueves,1932,The Blue Light,7.0,6.3,0.28348
octubre,Viernes,2006,The Pervert's Guide to Cinema,40.0,7.2,1.873131
febrero,Domingo,1970,Hospital,4.0,5.9,0.451368
mayo,Miércoles,1948,Women of the Night,4.0,6.8,0.530321
diciembre,Miércoles,2008,A Matter of Loaf and Death,120.0,7.2,10.898525
mayo,Martes,2008,Ace of Hearts,6.0,5.7,0.539413
octubre,Jueves,2006,A Friend of Mine,19.0,7.5,1.813452
mayo,Miércoles,1947,The Long Night,9.0,4.2,1.780882
agosto,Miércoles,1971,Fools' Parade,4.0,7.1,0.772388
diciembre,Domingo,1993,Gypsy,6.0,4.8,1.445489
diciembre,Martes,1949,Malaya,3.0,6.0,1.289968
septiembre,Viernes,1984,Ninja III: The Domination,18.0,5.9,2.313986
septiembre,Martes,2007,Body of War,2.0,8.0,0.103932
mayo,Sábado,1953,The Sun Shines Bright,8.0,6.6,0.638294
abril,Viernes,1938,Four Men and a Prayer,3.0,6.0,0.383715
octubre,Viernes,2006,A Man Named Pearl,2.0,8.3,0.145447
abril,Jueves,1998,Dallas - War of The Ewings,4.0,4.9,0.773709
septiembre,Sábado,2001,Much Ado About Something,0.0,0.0,0.001263
diciembre,Miércoles,2008,The Day the Earth Stood Still,1057.0,5.2,9.265322
septiembre,Viernes,2008,Che: Part One,209.0,6.8,5.68041
enero,Sábado,2009,Che: Part Two,155.0,6.7,7.500907
julio,Sábado,2008,Starship Troopers 3: Marauder,154.0,4.2,11.161339
diciembre,Viernes,2008,Dean Spanley,22.0,7.5,12.333138
agosto,Jueves,1938,I Am the Law,4.0,3.9,0.783289
febrero,Viernes,1947,Boomerang!,19.0,6.8,2.935164
marzo,Martes,1956,Patterns,5.0,7.5,0.504412
diciembre,Viernes,2008,Nothing Like the Holidays,17.0,6.5,1.953115
octubre,Viernes,1944,The Climax,7.0,7.0,0.804396
junio,Jueves,1951,The Strange Door,7.0,6.3,1.08745
septiembre,Sábado,2008,Pandora's Box,5.0,6.3,0.539564
noviembre,Jueves,2008,Doubt,445.0,7.0,9.278263
mayo,Sábado,2008,Cyborg She,32.0,6.6,2.781309
septiembre,Miércoles,1989,The Forgotten One,0.0,0.0,0.19402
diciembre,Martes,2008,Gran Torino,3181.0,7.8,14.794228
octubre,Miércoles,2008,Frost/Nixon,333.0,7.2,11.641771
diciembre,Miércoles,2008,The Reader,835.0,7.2,7.931732
diciembre,Lunes,1968,The Wrecking Crew,10.0,6.5,0.955774
diciembre,Jueves,2008,Rab Ne Bana Di Jodi,64.0,6.7,4.001251
diciembre,Viernes,2008,Delgo,15.0,5.4,2.915814
noviembre,Miércoles,2007,Room of Death,17.0,6.2,1.599907
septiembre,Jueves,2006,Waiter,8.0,6.3,4.71491
septiembre,Sábado,2007,Sword of the Stranger,69.0,7.6,5.648328
marzo,Miércoles,2008,I've Loved You So Long,70.0,7.1,8.352169
abril,Sábado,1999,Jesus is a Palestinian,1.0,8.0,0.670067
diciembre,Jueves,2008,Seven Pounds,2092.0,7.5,21.708267
febrero,Lunes,2006,Meltdown: Days of Destruction,4.0,4.8,0.863706
noviembre,Viernes,1988,Pin,31.0,6.6,2.089317
abril,Jueves,2005,Love,0.0,0.0,0.013023
diciembre,Miércoles,1932,The Animal Kingdom,3.0,4.7,0.98147
diciembre,Lunes,1967,Andromeda Nebula,1.0,5.0,0.056092
septiembre,Domingo,2008,The Wrestler,1031.0,7.3,7.903956
abril,Sábado,2008,The Memory Keeper's Daughter,11.0,5.5,1.578987
mayo,Sábado,1933,The Little Giant,6.0,6.3,0.631869
marzo,Sábado,1927,Mr. Wu,2.0,5.0,0.104209
julio,Viernes,1990,A Chinese Ghost Story II,26.0,6.5,2.704684
enero,Viernes,1943,Why We Fight: The Nazis Strike,2.0,7.0,0.889638
octubre,Domingo,1943,Why We Fight: The Battle of Britain,2.0,6.5,0.071763
febrero,Miércoles,2003,Small Cuts,3.0,5.5,0.224955
diciembre,Viernes,1942,Arabian Nights,10.0,5.9,3.252473
enero,Lunes,1926,The Blackbird,3.0,6.3,0.982552
enero,Viernes,1943,Why We Fight: The Battle of Russia,1.0,5.0,0.315327
marzo,Viernes,1943,The More the Merrier,14.0,5.8,0.827541
septiembre,Jueves,2006,Tuya's Marriage,8.0,7.6,1.819151
mayo,Viernes,1959,Face of a Fugitive,6.0,3.9,2.216087
febrero,Domingo,1988,The Dirty Dozen: The Fatal Mission,7.0,4.6,1.75819
noviembre,Lunes,2008,The Curious Case of Benjamin Button,3398.0,7.3,17.934821
enero,Viernes,1943,Why We Fight: Divide and Conquer,1.0,5.0,0.473322
diciembre,Martes,2008,Yes Man,1869.0,6.4,9.756289
enero,Viernes,1993,Hexed,10.0,5.8,0.852997
septiembre,Sábado,2007,On the Rumba River,0.0,0.0,0.005674
diciembre,Jueves,2008,Valkyrie,1195.0,6.7,8.635464
octubre,Jueves,2008,Birds of America,22.0,5.9,3.87449
septiembre,Viernes,2007,Pete Seeger: The Power of Song,1.0,0.0,0.038844
marzo,Sábado,2007,5 Centimeters per Second,403.0,7.3,11.324028
junio,Martes,2005,H.G. Wells' War of the Worlds,10.0,4.4,1.314076
enero,Martes,2008,War of the Worlds 2: The Next Wave,21.0,3.5,6.870464
abril,Viernes,2008,Constantine's Sword,4.0,4.4,0.206718
abril,Martes,2008,Impulse,12.0,5.1,1.2747
octubre,Jueves,2002,Zamfir's Zona,6.0,7.3,0.769203
diciembre,Martes,1951,Double Dynamite,2.0,5.8,0.284199
diciembre,Lunes,1932,The Death Kiss,7.0,3.1,0.670124
marzo,Viernes,2008,Girls Rock!,0.0,0.0,0.00353
agosto,Domingo,2007,Ben X,90.0,7.0,3.873511
septiembre,Domingo,2008,Alien Raiders,61.0,5.1,8.091476
junio,Jueves,2007,Trainwreck: My Life as an Idiot,15.0,5.4,2.544958
enero,Viernes,2008,The King of Ping Pong,4.0,6.5,0.731907
julio,Martes,1980,Jane Austen in Manhattan,1.0,9.0,0.480404
diciembre,Miércoles,2008,Bedtime Stories,924.0,5.9,10.739419
mayo,Viernes,1934,Manhattan Melodrama,19.0,6.3,2.479383
mayo,Jueves,2003,Two Days,7.0,6.1,1.111066
septiembre,Viernes,2008,Choke,128.0,6.0,7.589546
diciembre,Viernes,2008,Revolutionary Road,824.0,6.8,12.265867
diciembre,Lunes,1999,Blackadder Back & Forth,54.0,7.1,2.613528
enero,Viernes,1988,Blackadder's Christmas Carol,44.0,7.6,1.986334
octubre,Martes,2008,Loft,71.0,7.1,7.236542
septiembre,Viernes,2008,"Surfer, Dude",25.0,4.7,2.023166
diciembre,Martes,2005,Magnificent 7,1.0,7.0,0.102497
abril,Sábado,2007,Nobel Son,29.0,6.4,2.420823
octubre,Viernes,2008,Dear Zachary: A Letter to a Son About His Father,146.0,8.4,5.531686
enero,Martes,2008,Wild Child,421.0,6.4,10.420849
septiembre,Domingo,1932,Chandu the Magician,6.0,5.3,0.247304
diciembre,Miércoles,2008,Defiance,580.0,6.7,13.990891
octubre,Jueves,2008,Zeitgeist: Addendum,79.0,7.2,3.808933
noviembre,Domingo,1922,Dr. Jack,4.0,6.6,0.432437
diciembre,Jueves,2008,Marley & Me,1392.0,6.9,9.729748
junio,Viernes,2007,The Grocer's Son,13.0,6.5,0.730041
septiembre,Sábado,1946,Decoy,6.0,5.4,0.281682
diciembre,Viernes,2008,Blackout,3.0,6.7,0.411949
enero,Domingo,2006,Jesse Stone: Night Passage,26.0,6.7,4.577746
noviembre,Viernes,2008,Involuntary,19.0,6.9,1.347649
julio,Sábado,2008,Ponyo,953.0,7.5,8.470945
julio,Domingo,1920,High and Dizzy,2.0,8.5,0.217148
marzo,Domingo,1921,Now or Never,2.0,6.5,0.147469
noviembre,Miércoles,1969,The Good Guys and the Bad Guys,5.0,5.4,0.882141
mayo,Miércoles,1965,Six in Paris,5.0,7.2,0.229159
marzo,Miércoles,2006,Shadow Company,3.0,5.3,0.188147
julio,Miércoles,1936,Satan Met a Lady,10.0,6.2,0.525533
octubre,Martes,2007,Jack Brooks: Monster Slayer,60.0,5.8,3.88291
noviembre,Miércoles,2007,The Vanishing Point,3.0,5.2,0.271582
diciembre,Martes,2006,Poultrygeist: Night of the Chicken Dead,41.0,5.9,5.072909
octubre,Viernes,2003,Young Gods,8.0,5.2,0.566025
septiembre,Miércoles,1936,The General Died at Dawn,2.0,6.0,0.910323
agosto,Sábado,1959,"Have Rocket, Will Travel",5.0,5.8,0.767836
mayo,Viernes,2005,The House of Sand,9.0,6.7,0.95418
diciembre,Lunes,2004,Earthsea,28.0,5.9,2.313791
septiembre,Martes,1976,Brotherhood of Death,4.0,5.0,0.840378
noviembre,Sábado,1955,Man with the Gun,11.0,5.8,1.54471
octubre,Martes,1990,American Ninja 4: The Annihilation,31.0,4.8,2.213603
mayo,Jueves,2008,Wendy and Lucy,65.0,6.4,3.328853
septiembre,Miércoles,2008,Open Season 2,334.0,5.6,9.031276
diciembre,Jueves,2008,Last Chance Harvey,69.0,6.1,4.088346
diciembre,Sábado,1950,Dallas,7.0,5.7,1.104845
diciembre,Viernes,2008,Ip Man,1309.0,7.5,6.004257
agosto,Viernes,1984,The Dungeonmaster,11.0,5.0,1.294294
enero,Domingo,1989,Howling V: The Rebirth,20.0,3.9,0.187499
diciembre,Viernes,2003,The Young Visiters,2.0,3.8,0.637468
mayo,Viernes,2001,Replicant,93.0,5.0,9.585493
agosto,Viernes,1952,The Duel at Silver Creek,7.0,7.0,0.89585
enero,Viernes,2008,The Recruiter,1.0,6.0,0.087263
marzo,Viernes,2005,Habana Blues,7.0,6.4,0.881634
enero,Sábado,1944,Why We Fight: The Battle of China,1.0,5.0,0.052711
septiembre,Viernes,2008,Passengers,214.0,5.7,6.274736
diciembre,Viernes,2008,The Tale of Despereaux,260.0,5.8,12.364579
enero,Viernes,2009,Bride Wars,884.0,5.9,8.33501
enero,Martes,2008,The Gamers: Dorkness Rising,14.0,7.6,0.623316
octubre,Miércoles,2008,Mesrine: Killer Instinct,243.0,7.3,4.675264
enero,Viernes,2009,My Bloody Valentine,303.0,5.3,5.245883
noviembre,Sábado,2004,Blood and Bones,13.0,5.7,1.727334
marzo,Miércoles,1986,Castaway,21.0,6.2,1.540592
junio,Miércoles,1957,Island in the Sun,3.0,6.0,0.681977
junio,Domingo,2007,Liberty Kid,1.0,8.0,0.010291
abril,Jueves,2000,De fûke,0.0,0.0,0.00118
septiembre,Viernes,2007,Battle in Seattle,75.0,6.3,4.518646
enero,Jueves,2009,Fuel,0.0,0.0,0.007032
enero,Martes,1991,Aspen,0.0,0.0,0.091249
junio,Lunes,1980,Model,1.0,5.0,0.079516
septiembre,Jueves,2007,Timecrimes,313.0,7.0,8.623982
septiembre,Jueves,2008,Fire and Ice: The Dragon Chronicles,22.0,4.5,3.545694
diciembre,Lunes,2007,The Secret of the Grain,44.0,7.4,9.542657
diciembre,Domingo,2000,Hamlet,0.0,0.0,0.584251
julio,Viernes,2007,Punk's Not Dead,7.0,6.3,0.408705
octubre,Viernes,2004,The Welts,7.0,7.9,0.617523
marzo,Miércoles,2006,Grbavica: The Land of My Dreams,15.0,6.9,0.623465
enero,Jueves,2009,Underworld: Rise of the Lycans,1447.0,6.2,11.654958
diciembre,Jueves,2008,Inkheart,610.0,6.0,13.570926
noviembre,Jueves,1956,Gun The Man Down,1.0,6.0,0.353156
febrero,Viernes,1948,Albuquerque,7.0,7.1,0.554577
junio,Jueves,1945,Why We Fight: War Comes to America,1.0,5.0,0.069688
noviembre,Viernes,2006,John Waters: This Filthy World,10.0,8.2,0.640139
enero,Martes,2008,The Soviet Story,10.0,6.9,0.62718
agosto,Viernes,2008,Shoot on Sight,11.0,6.2,1.38264
noviembre,Viernes,2008,The Alphabet Killer,50.0,5.2,3.076072
junio,Miércoles,1992,Revenge of the Nerds III: The Next Generation,18.0,4.0,7.482477
mayo,Lunes,1994,Revenge of the Nerds IV: Nerds In Love,19.0,3.5,2.707017
septiembre,Domingo,1930,Soup to Nuts,2.0,3.5,0.082617
septiembre,Sábado,2000,Chinese Coffee,16.0,6.3,1.51655
enero,Lunes,2007,Save Me,11.0,5.1,1.4001
octubre,Martes,2008,The Lazarus Project,116.0,6.0,11.387338
julio,Miércoles,1972,The Man,1.0,8.0,0.479367
agosto,Sábado,1979,Galaxy Express 999,12.0,6.2,1.356131
enero,Jueves,2009,Paul Blart: Mall Cop,807.0,5.2,13.003122
enero,Viernes,2009,Notorious,163.0,6.6,5.336296
enero,Viernes,2009,The Unborn,373.0,4.8,7.108555
julio,Viernes,2008,Donkey Punch,52.0,4.5,2.804154
noviembre,Miércoles,2006,Where Is Fred?,57.0,6.1,2.961854
agosto,Viernes,2008,Make It Happen,75.0,5.4,5.496293
enero,Lunes,1946,Three Strangers,8.0,6.2,2.541367
julio,Viernes,2008,Repo! The Genetic Opera,103.0,6.7,5.25696
enero,Martes,2002,Edge of Madness,6.0,5.8,1.058927
enero,Viernes,2009,The Uninvited,424.0,6.3,10.330423
enero,Martes,2008,Fear(s) of the Dark,15.0,6.7,4.762443
julio,Lunes,1993,12:01,33.0,6.2,8.811327
agosto,Viernes,2005,Game Over,4.0,3.5,0.209643
noviembre,Viernes,2003,Maria,2.0,8.3,0.106644
abril,Miércoles,2009,Night Train,50.0,5.4,2.958584
octubre,Sábado,1932,The Big Stampede,5.0,3.2,0.247007
mayo,Jueves,1968,Blue,2.0,6.3,0.917461
diciembre,Lunes,2008,The Visitor,2.0,6.0,0.389459
diciembre,Viernes,1997,Kummeli Goldrush,15.0,6.8,0.874388
noviembre,Sábado,2007,Shadow of the Holy Book,1.0,5.0,0.038829
abril,Jueves,2008,Outlander,354.0,6.1,14.611182
septiembre,Viernes,1934,Belle of the Nineties,3.0,4.5,0.10924
noviembre,Viernes,1950,Branded,5.0,4.2,0.547438
diciembre,Martes,2006,A Dead Calling,3.0,2.0,0.335112
febrero,Viernes,1954,Beachhead,3.0,4.7,0.15772
febrero,Miércoles,1964,Los signos del zodiaco,0.0,0.0,0.001678
octubre,Viernes,2008,Passchendaele,26.0,6.3,2.490144
enero,Martes,1974,The Great Ecstasy of Woodcarver Steiner,16.0,7.4,0.801549
mayo,Miércoles,2007,Go Go Tales,14.0,5.4,4.382184
enero,Domingo,1998,Wrestling with Alligators,0.0,0.0,0.627698
septiembre,Miércoles,1958,The Badlanders,6.0,6.1,1.97046
octubre,Jueves,1954,Black Widow,5.0,4.0,0.678793
mayo,Viernes,2000,Bad Luck Love,9.0,6.8,0.713033
mayo,Martes,2009,The Grudge 3,150.0,5.3,10.510468
enero,Domingo,1995,Indictment: The McMartin Trial,7.0,6.1,0.51695
septiembre,Viernes,2008,Eden Lake,415.0,6.7,12.515435
junio,Sábado,1996,Triumph of the Nerds: The Rise of Accidental Empires,11.0,7.5,1.242135
febrero,Jueves,2009,Coraline,1432.0,7.3,16.639915
enero,Viernes,1973,Psychomania,16.0,6.5,1.421706
enero,Martes,1964,Point of Order!,1.0,5.0,0.139978
febrero,Miércoles,2008,Chocolate,99.0,7.0,6.272128
diciembre,Viernes,2008,Blackout,3.0,6.7,0.411949
febrero,Viernes,1986,TerrorVision,43.0,5.8,4.188751
junio,Viernes,2008,The Escapist,79.0,6.4,10.430028
febrero,Viernes,2009,Push,671.0,5.9,11.596222
febrero,Martes,2009,The International,373.0,6.0,6.583609
noviembre,Miércoles,2008,Two Lovers,157.0,6.6,8.032616
febrero,Viernes,2009,He's Just Not That Into You,988.0,6.2,8.376094
octubre,Viernes,2006,Jar City,20.0,6.7,1.333873
febrero,Martes,2009,Dead Like Me: Life After Death,67.0,5.8,4.78341
agosto,Viernes,1973,Uuno Turhapuro,3.0,5.7,0.245969
febrero,Viernes,1947,California,3.0,6.3,0.928348
julio,Miércoles,1946,Canyon Passage,12.0,6.8,0.719063
marzo,Miércoles,1998,The Con,3.0,5.0,1.235102
diciembre,Martes,1970,Husbands,16.0,6.1,1.336219
enero,Domingo,1952,The Cimarron Kid,5.0,6.2,1.015736
agosto,Domingo,1914,The Avenging Conscience: or 'Thou Shalt Not Kill',4.0,6.5,0.449728
septiembre,Jueves,1990,Singapore Sling,20.0,7.9,2.583187
noviembre,Viernes,2008,33 Scenes from Life,4.0,6.0,0.731141
febrero,Lunes,2009,Futurama: Into the Wild Green Yonder,134.0,7.2,13.284811
noviembre,Viernes,1996,The Bandit,51.0,7.5,1.961587
enero,Viernes,2009,Hotel for Dogs,205.0,5.7,6.317992
diciembre,Viernes,1973,The Deadly Trackers,3.0,5.0,0.187358
julio,Domingo,2007,Frontier(s),186.0,6.0,8.602956
agosto,Sábado,1992,Comet in Moominland,6.0,7.3,2.164527
agosto,Viernes,2007,The 11th Hour,28.0,6.4,2.215689
diciembre,Jueves,1995,Daddy,6.0,7.3,0.209106
febrero,Domingo,2008,Fireflies in the Garden,59.0,6.4,9.713124
enero,Domingo,2009,Afro Samurai: Resurrection,49.0,6.7,4.427087
septiembre,Miércoles,2004,Café Lumière,16.0,6.7,0.906583
febrero,Viernes,1968,Death by Hanging,14.0,7.5,1.326898
septiembre,Miércoles,1971,The Last Movie,4.0,6.5,0.14217
septiembre,Viernes,2006,Dry Season,6.0,6.8,0.582349
octubre,Lunes,2000,Jesus Christ Superstar,4.0,7.1,0.224789
noviembre,Miércoles,1984,Trancers,42.0,6.3,6.272745
diciembre,Sábado,1972,The Man Who Quit Smoking,6.0,6.7,0.54479
septiembre,Sábado,2008,Departures,202.0,7.7,8.175019
septiembre,Lunes,2009,Taking Chance,31.0,6.8,2.804378
noviembre,Viernes,2008,AmericanEast,4.0,6.1,0.783703
octubre,Lunes,2007,My Name Is Bruce,107.0,5.9,8.708789
enero,Sábado,2007,Man in the Chair,4.0,5.3,0.982936
enero,Viernes,1997,Robinson in Space,2.0,7.5,0.100451
febrero,Viernes,2009,The Way of War,12.0,3.5,9.781476
noviembre,Martes,2000,Kimberly,3.0,3.7,0.952744
junio,Martes,2009,Ralliraita,4.0,6.8,0.188832
enero,Lunes,2007,Ping Pong Playa,23.0,6.0,0.841644
julio,Viernes,2009,Funny People,398.0,5.6,9.900376
octubre,Miércoles,2008,Berlin Calling,109.0,7.0,7.292134
enero,Jueves,2009,Against the Dark,42.0,3.7,5.108627
julio,Miércoles,2008,The Letter for the King,4.0,7.0,1.586223
abril,Viernes,1979,Firepower,5.0,5.6,0.51834
julio,Domingo,2000,Nuremberg,23.0,7.6,2.278704
agosto,Jueves,1956,Bigger Than Life,37.0,7.4,6.457462
julio,Viernes,1998,Going to Kansas City,2.0,5.0,0.100491
febrero,Martes,2009,Red Sands,32.0,4.0,3.159248
septiembre,Jueves,2004,Show Me,4.0,5.6,0.524827
enero,Jueves,2009,The Lost,3.0,5.0,0.546265
febrero,Martes,2009,Still Waiting...,27.0,5.1,4.700631
marzo,Martes,2008,Pistol Whipped,26.0,5.5,3.313287
febrero,Martes,2007,Flight of Fury,24.0,4.5,5.448576
mayo,Viernes,1955,The Far Horizons,3.0,4.0,0.186768
marzo,Viernes,2006,Container,4.0,6.1,0.712831
agosto,Viernes,2009,Mystery Team,52.0,6.4,3.010717
diciembre,Jueves,2007,Killer Babes,3.0,7.0,0.151252
diciembre,Jueves,2004,A World Without Thieves,30.0,7.1,3.856596
mayo,Viernes,1959,The Gunfight at Dodge City,5.0,4.3,3.408795
junio,Sábado,1933,His Private Secretary,6.0,4.1,0.795697
febrero,Viernes,2009,Street Fighter: The Legend of Chun-Li,113.0,3.9,6.660188
enero,Lunes,2007,Urban Justice,34.0,5.4,4.352072
marzo,Jueves,2006,Tough Enough,14.0,7.2,1.634982
febrero,Lunes,2009,Madea Goes to Jail,52.0,6.4,2.844534
mayo,Miércoles,1929,The Black Watch,2.0,6.3,0.525644
junio,Viernes,2009,Away We Go,189.0,6.7,6.590093
agosto,Lunes,1960,Hell to Eternity,1.0,10.0,0.157003
octubre,Sábado,1947,The Unsuspected,8.0,5.2,0.938704
enero,Viernes,2009,Thick as Thieves,223.0,5.7,11.923981
noviembre,Viernes,2006,Beautiful Ohio,2.0,6.5,1.008726
junio,Sábado,1957,Il Grido,17.0,6.7,1.673129
abril,Miércoles,1950,The Big Lift,4.0,6.5,0.143869
mayo,Viernes,2008,Il Divo,166.0,7.5,7.728333
enero,Sábado,1966,Wings,10.0,7.0,0.935968
enero,Sábado,2008,Paris,79.0,6.5,4.249948
enero,Miércoles,2007,Adrift in Manhattan,5.0,5.7,1.844661
febrero,Miércoles,2009,Friday the 13th,566.0,5.7,14.20229
julio,Miércoles,2008,"The Good, The Bad, The Weird",196.0,7.1,8.218314
febrero,Martes,2009,Screamers: The Hunting,35.0,4.4,4.92638
febrero,Viernes,2009,The Pink Panther 2,323.0,5.4,18.54675
enero,Martes,2008,Crips and Bloods: Made in America,13.0,7.1,2.0531
enero,Martes,2008,Far Cry,73.0,3.1,4.845377
septiembre,Sábado,1995,I Manegen med Glenn Killing: Live från Berns,0.0,0.0,0.002328
julio,Viernes,2009,The English Surgeon,7.0,8.7,0.528211
octubre,Miércoles,2001,A Hell of a Day,3.0,7.0,0.544788
enero,Miércoles,2003,Shara,10.0,5.9,1.19689
octubre,Viernes,1931,Marius,9.0,6.6,0.858991
enero,Martes,2008,The Adventures of Food Boy,10.0,5.6,0.414522
enero,Miércoles,1936,César,3.0,9.0,0.349258
septiembre,Jueves,2007,They Wait,30.0,5.0,4.952332
abril,Viernes,2007,The Rebel,10.0,6.5,1.775833
septiembre,Miércoles,2008,Everlasting Moments,16.0,7.9,2.109176
febrero,Viernes,2008,Expecting Love,2.0,4.0,0.793633
diciembre,Martes,2006,Attack Force,25.0,4.3,8.844451
septiembre,Miércoles,2006,Shadow Man,26.0,4.3,6.060635
octubre,Viernes,1986,Playing for Keeps,1.0,5.0,0.076591
agosto,Viernes,1991,Rock-A-Doodle,46.0,5.3,3.602031
octubre,Sábado,2002,Tokyo.sora,4.0,8.3,0.869632
enero,Viernes,1999,Dead Silent,4.0,4.1,0.259613
julio,Martes,2008,Dr. Horrible's Sing-Along Blog,236.0,7.8,8.927994
septiembre,Martes,2005,Today You Die,31.0,4.0,2.38008
febrero,Jueves,2008,The Cottage,80.0,6.3,9.459594
octubre,Viernes,1959,Two Men in Manhattan,12.0,6.5,0.726282
noviembre,Miércoles,1932,Fanny,9.0,6.6,0.507325
enero,Lunes,2007,Out At The Wedding,6.0,5.6,0.713735
diciembre,Viernes,1937,Born to the West,5.0,4.1,0.251068
diciembre,Viernes,1949,The Hasty Heart,2.0,6.5,0.363774
octubre,Miércoles,2008,Frontrunners,0.0,0.0,0.004706
febrero,Sábado,1987,The Quick and the Dead,12.0,5.4,0.932765
agosto,Miércoles,1993,Joshua Tree,33.0,5.1,2.506227
abril,Martes,2008,Day of the Dead,107.0,4.7,6.477482
marzo,Viernes,2009,"I Love You, Man",531.0,6.5,12.929653
julio,Sábado,1949,The Big Steal,21.0,6.3,2.703354
noviembre,Lunes,1962,Billy Budd,13.0,7.8,3.557657
octubre,Miércoles,1948,Night Has a Thousand Eyes,8.0,5.8,0.878471
marzo,Sábado,2006,Live Free or Die,8.0,5.5,0.385761
septiembre,Viernes,1932,Blonde Venus,23.0,6.5,1.007167
octubre,Martes,2008,Dance of the Dead,66.0,6.0,3.915682
marzo,Viernes,2009,The Haunting in Connecticut,317.0,6.0,10.80374
enero,Martes,1991,The Little Engine That Could,0.0,0.0,0.000124
marzo,Jueves,2009,Duplicity,203.0,5.7,9.097953
marzo,Jueves,2009,Knowing,1528.0,5.9,9.806904
abril,Viernes,2009,Sugar,12.0,6.5,0.731548
septiembre,Sábado,1998,Young Thugs: Nostalgia,5.0,6.1,0.249609
junio,Martes,2008,Praying With Lior,0.0,0.0,0.004706
diciembre,Jueves,2008,Ong Bak 2,156.0,5.9,8.553506
febrero,Viernes,2009,The Girl with the Dragon Tattoo,1020.0,7.4,9.858687
