id,nombre_mes,nombre_dia,release_year,release_date,title,vote_count,revenue,budget,vote_average,popularity,return
54140,enero,Martes,1977,1977-01-25,Providence,13.0,0.0,0.0,7.1,1.281044,0.0
38985,junio,Viernes,1977,1977-06-24,Sorcerer,104.0,12000000.0,22000000.0,7.5,13.966833,0.5454545454545454
61280,noviembre,Lunes,1977,1977-11-14,The Turning Point,16.0,0.0,0.0,6.0,1.118538,0.0
16378,marzo,Miércoles,1978,1978-03-22,The Rutles: All You Need Is Cash,28.0,0.0,0.0,6.5,2.703857,0.0
72412,diciembre,Viernes,1978,1978-12-22,Brass Target,5.0,0.0,0.0,6.6,0.91779,0.0
11935,diciembre,Sábado,1977,1977-12-10,Capricorn One,134.0,0.0,5000000.0,6.4,10.719499,0.0
13481,agosto,Sábado,1978,1978-08-12,The Five Venoms,27.0,0.0,0.0,6.2,2.502956,0.0
24998,octubre,Domingo,1978,1978-10-01,Gates of Heaven,28.0,0.0,0.0,6.6,4.027423,0.0
13514,noviembre,Jueves,1979,1979-11-22,Last Hurrah for Chivalry,6.0,0.0,0.0,7.5,0.549026,0.0
113777,julio,Domingo,1978,1978-07-02,Harper Valley P.T.A.,8.0,0.0,0.0,7.0,0.870303,0.0
1362,noviembre,Domingo,1977,1977-11-27,The Hobbit,76.0,0.0,3000000.0,6.0,16.425868,0.0
156235,septiembre,Viernes,1978,1978-09-22,In Praise Of Older Women,3.0,0.0,0.0,7.3,2.015948,0.0
98851,agosto,Miércoles,1979,1979-08-01,Parts: The Clonus Horror,10.0,0.0,257000.0,4.1,0.008673,0.0
29107,julio,Miércoles,1978,1978-07-05,The Grapes of Death,18.0,0.0,0.0,6.2,1.125715,0.0
45691,mayo,Sábado,1978,1978-05-20,The Adventures of Picasso,12.0,0.0,0.0,7.6,1.255319,0.0
11537,marzo,Miércoles,1978,1978-03-01,Snake in the Eagle's Shadow,68.0,0.0,0.0,7.2,10.752763,0.0
45695,agosto,Martes,1978,1978-08-29,A Wedding,10.0,0.0,0.0,6.5,0.88473,0.0
42165,octubre,Viernes,1979,1979-10-05,Best Boy,1.0,0.0,0.0,5.0,0.035437,0.0
33701,noviembre,Jueves,1979,1979-11-22,French Fried Vacation 2,257.0,0.0,0.0,7.4,5.921814,0.0
38438,diciembre,Miércoles,1979,1979-12-19,Buffet Froid,28.0,0.0,0.0,6.6,1.540335,0.0
10654,marzo,Miércoles,1979,1979-03-14,Hair,146.0,0.0,11000000.0,7.3,5.259089,0.0
25264,diciembre,Miércoles,1979,1979-12-12,I as in Icarus,20.0,0.0,0.0,7.3,14.958978,0.0
19827,junio,Viernes,1979,1979-06-15,The In-Laws,26.0,38200000.0,9000000.0,6.7,3.336115,4.2444444444444445
18966,abril,Jueves,1979,1979-04-26,Love at First Bite,30.0,43885000.0,0.0,5.8,2.738421,0.0
30636,agosto,Miércoles,1979,1979-08-29,La Luna,17.0,0.0,0.0,6.9,3.651899,0.0
33665,diciembre,Jueves,1977,1977-12-22,Opening Night,28.0,0.0,0.0,7.5,4.692033,0.0
45169,febrero,Viernes,1979,1979-02-09,Quintet,18.0,0.0,0.0,5.6,1.012883,0.0
15717,enero,Domingo,1978,1978-01-01,Rockers,12.0,0.0,0.0,6.4,0.718371,0.0
54663,octubre,Viernes,1979,1979-10-05,Starting Over,5.0,0.0,0.0,6.9,0.597398,0.0
80310,diciembre,Jueves,1980,1980-12-25,Children's Island,4.0,0.0,0.0,6.3,2.459595,0.0
179798,marzo,Viernes,1980,1980-03-14,Defiance,3.0,0.0,0.0,6.2,2.068784,0.0
64353,febrero,Lunes,1981,1981-02-09,The Hitch Hikers Guide to the Galaxy,41.0,0.0,0.0,7.2,2.442825,0.0
114516,marzo,Domingo,1982,1982-03-14,Genocide,0.0,0.0,0.0,0.0,0.25,0.0
47542,diciembre,Viernes,1981,1981-12-25,Peter-No-Tail,7.0,955401.0,48740.0,5.7,0.545722,19.601990151826016
86295,noviembre,Sábado,1981,1981-11-28,Treasure of the Yankee Zephyr,8.0,0.0,0.0,5.4,1.495604,0.0
149645,septiembre,Lunes,1982,1982-09-20,Smiley's People,12.0,0.0,0.0,8.0,1.809791,0.0
23615,noviembre,Martes,1982,1982-11-09,The Scarlet Pimpernel,12.0,0.0,0.0,6.6,1.636045,0.0
13633,marzo,Viernes,1983,1983-03-25,Bad Boys,68.0,9190819.0,0.0,6.7,3.313524,0.0
14087,julio,Jueves,1983,1983-07-21,Barefoot Gen,29.0,0.0,0.0,7.6,2.28696,0.0
6341,febrero,Sábado,1983,1983-02-05,Blue Thunder,117.0,42313354.0,22000000.0,5.9,10.456371,1.9233342727272726
27679,diciembre,Viernes,1983,1983-12-16,D.C. Cab,18.0,0.0,0.0,5.4,1.730043,0.0
7012,noviembre,Domingo,1983,1983-11-20,The Day After,97.0,0.0,0.0,6.7,10.099175,0.0
20545,noviembre,Viernes,1983,1983-11-04,Deal of the Century,13.0,0.0,0.0,4.8,2.403016,0.0
23096,mayo,Viernes,1983,1983-05-06,Doctor Detroit,20.0,0.0,0.0,4.7,8.591768,0.0
15251,agosto,Miércoles,1983,1983-08-17,Eddie Murphy: Delirious,104.0,0.0,0.0,7.7,5.762754,0.0
17435,octubre,Martes,1983,1983-10-11,El Norte,14.0,0.0,0.0,6.6,4.358487,0.0
78177,enero,Martes,1983,1983-01-18,Lianna,10.0,0.0,300.0,5.9,0.957027,0.0
11948,mayo,Lunes,1983,1983-05-23,"Merry Christmas, Mr. Lawrence",88.0,0.0,0.0,7.4,4.455913,0.0
15716,febrero,Viernes,1983,1983-02-18,The Pirates of Penzance,4.0,694497.0,0.0,5.5,2.555585,0.0
29173,noviembre,Viernes,1983,1983-11-25,The Raiders of Atlantis,8.0,0.0,0.0,6.4,0.804308,0.0
32689,septiembre,Domingo,1983,1983-09-04,First Name: Carmen,16.0,0.0,0.0,7.1,2.094005,0.0
21356,abril,Viernes,1983,1983-04-15,Rock & Rule,27.0,0.0,8000000.0,6.3,2.066433,0.0
42115,septiembre,Miércoles,1983,1983-09-21,Sugar Cane Alley,6.0,0.0,0.0,6.3,0.004425,0.0
232,octubre,Jueves,1983,1983-10-20,Rumble Fish,141.0,2494480.0,10000000.0,6.8,8.20519,0.249448
42116,diciembre,Viernes,1983,1983-12-30,The Makioka Sisters,14.0,0.0,0.0,6.9,0.875383,0.0
30707,noviembre,Viernes,1983,1983-11-11,Star 80,19.0,6472990.0,0.0,6.1,4.119518,0.0
12633,agosto,Viernes,1983,1983-08-05,The Star Chamber,39.0,0.0,0.0,5.6,5.838449,0.0
47892,septiembre,Viernes,1983,1983-09-16,Strange Invaders,18.0,1362303.0,0.0,5.2,2.430068,0.0
19258,julio,Viernes,1983,1983-07-01,Stroker Ace,14.0,0.0,0.0,4.9,6.98584,0.0
22998,diciembre,Viernes,1983,1983-12-16,To Be or Not to Be,49.0,13030214.0,0.0,7.0,8.378174,0.0
15301,junio,Viernes,1983,1983-06-24,Twilight Zone: The Movie,164.0,29450919.0,10000000.0,6.2,5.836054,2.9450919
29140,marzo,Miércoles,1983,1983-03-23,The Fourth Man,32.0,0.0,0.0,6.8,3.034972,0.0
28054,abril,Viernes,1984,1984-04-13,Suburbia,18.0,0.0,0.0,6.6,1.778848,0.0
11609,junio,Viernes,1983,1983-06-24,Yellowbeard,44.0,4300000.0,0.0,5.7,9.290415,0.0
9041,mayo,Miércoles,1983,1983-05-11,One Deadly Summer,28.0,0.0,0.0,7.1,1.786832,0.0
31939,enero,Domingo,1984,1984-01-01,Another Country,24.0,0.0,0.0,5.9,2.648073,0.0
63418,mayo,Martes,1984,1984-05-01,Boy Meets Girl,14.0,0.0,0.0,6.9,1.156252,0.0
42086,agosto,Miércoles,1984,1984-08-29,Choose Me,3.0,0.0,700000.0,6.0,1.069152,0.0
13189,diciembre,Lunes,1984,1984-12-17,A Christmas Carol,42.0,0.0,0.0,7.1,7.199078,0.0
48677,agosto,Viernes,1984,1984-08-10,Cloak & Dagger,40.0,0.0,0.0,6.2,9.735023,0.0
30278,octubre,Miércoles,1984,1984-10-10,Comfort and Joy,13.0,0.0,0.0,6.5,4.772901,0.0
46088,abril,Domingo,1984,1984-04-15,Dangerous Moves,9.0,0.0,0.0,6.1,0.762348,0.0
19596,julio,Viernes,1984,1984-07-20,Electric Dreams,37.0,0.0,0.0,6.4,4.094509,0.0
1884,febrero,Miércoles,1985,1985-02-13,The Ewok Adventure,46.0,0.0,3000000.0,5.9,5.056089,0.0
19621,septiembre,Miércoles,1984,1984-09-12,The Hit,41.0,0.0,0.0,6.5,3.729553,0.0
10179,marzo,Viernes,1984,1984-03-16,The Ice Pirates,50.0,0.0,9000000.0,5.7,3.291281,0.0
47874,septiembre,Viernes,1984,1984-09-28,Irreconcilable Differences,14.0,12384120.0,0.0,5.0,1.704114,0.0
113784,abril,Lunes,1985,1985-04-15,The Last Polka,1.0,0.0,0.0,5.0,0.008326,0.0
108241,noviembre,Viernes,1984,1984-11-30,Next of Kin,6.0,0.0,0.0,5.1,1.046297,0.0
27102,agosto,Miércoles,1984,1984-08-29,Full Moon in Paris,10.0,0.0,0.0,7.5,1.860248,0.0
47359,marzo,Viernes,1984,1984-03-23,Racing with the Moon,15.0,6045657.0,9000000.0,5.8,10.941991,0.6717396666666666
27414,noviembre,Viernes,1984,1984-11-09,"Silent Night, Deadly Night",65.0,0.0,1065000.0,5.6,3.81324,0.0
33138,octubre,Domingo,1984,1984-10-07,The Times of Harvey Milk,26.0,0.0,0.0,7.1,2.496262,0.0
25425,mayo,Jueves,1984,1984-05-31,Drunken Tai Chi,4.0,0.0,0.0,6.5,1.295722,0.0
8221,octubre,Miércoles,1984,1984-10-24,What Have I Done to Deserve This?,37.0,706685.0,0.0,7.4,2.154915,0.0
17663,diciembre,Domingo,1985,1985-12-01,Anne of Green Gables,71.0,0.0,0.0,8.2,7.222048,0.0
8868,marzo,Miércoles,1985,1985-03-06,Asterix vs. Caesar,122.0,0.0,0.0,6.5,7.174178,0.0
29903,noviembre,Sábado,1985,1985-11-30,Barbarian Queen,9.0,0.0,0.0,4.6,1.424291,0.0
92802,agosto,Viernes,1985,1985-08-30,Beer,1.0,0.0,0.0,6.0,0.240169,0.0
54407,octubre,Viernes,1985,1985-10-04,Bliss,5.0,660537.0,3400000.0,5.2,0.40319,0.19427558823529412
41243,septiembre,Viernes,1985,1985-09-20,Creator,18.0,0.0,0.0,6.2,3.650143,0.0
12615,agosto,Viernes,1985,1985-08-16,Death of a Salesman,33.0,0.0,0.0,5.9,3.815502,0.0
14029,octubre,Viernes,1985,1985-10-04,Demons,112.0,0.0,1800000.0,6.5,11.477701,0.0
10372,noviembre,Domingo,1985,1985-11-24,Ewoks: The Battle for Endor,43.0,0.0,0.0,5.4,10.002017,0.0
40929,febrero,Viernes,1985,1985-02-08,Heaven Help Us,18.0,0.0,0.0,6.9,3.568487,0.0
67342,noviembre,Jueves,1985,1985-11-07,Mr. Vampire,18.0,0.0,0.0,5.8,4.191925,0.0
9056,diciembre,Sábado,1985,1985-12-14,Police Story,128.0,0.0,0.0,7.3,6.489294,0.0
27064,mayo,Miércoles,1985,1985-05-15,Mishima: A Life in Four Chapters,37.0,502758.0,5000000.0,7.7,8.591834,0.1005516
51878,abril,Lunes,1985,1985-04-15,9 Deaths of the Ninja,9.0,0.0,0.0,6.1,0.956302,0.0
62429,diciembre,Sábado,1985,1985-12-14,Peter-No-Tail in Americat,4.0,0.0,0.0,6.0,0.446533,0.0
10176,septiembre,Domingo,1985,1985-09-08,The Quiet Earth,160.0,0.0,1000000.0,6.7,7.782919,0.0
9080,diciembre,Viernes,1985,1985-12-06,Spies Like Us,180.0,0.0,0.0,5.9,6.310054,0.0
18502,junio,Viernes,1985,1985-06-14,The Stuff,91.0,0.0,1700000.0,5.8,7.394892,0.0
31600,noviembre,Viernes,1985,1985-11-08,Target,20.0,0.0,0.0,6.3,1.715126,0.0
41205,diciembre,Viernes,1985,1985-12-06,The Unknown Soldier,13.0,0.0,0.0,6.4,0.770922,0.0
30069,febrero,Viernes,1985,1985-02-15,Vision Quest,31.0,0.0,0.0,6.4,5.504082,0.0
16082,noviembre,Viernes,1985,1985-11-22,White Nights,30.0,42160849.0,0.0,6.2,3.043177,0.0
14670,septiembre,Martes,1986,1986-09-23,’Round Midnight,20.0,0.0,0.0,6.7,2.130832,0.0
9318,diciembre,Miércoles,1986,1986-12-03,Asterix in Britain,142.0,0.0,0.0,6.8,5.711211,0.0
30653,enero,Viernes,1986,1986-01-31,The Best of Times,20.0,0.0,0.0,6.0,5.655712,0.0
26555,julio,Viernes,1986,1986-07-11,Club Paradise,20.0,12308521.0,15000000.0,4.3,4.079853,0.8205680666666667
47340,agosto,Miércoles,1986,1986-08-13,Dead End Drive-In,24.0,0.0,0.0,6.4,1.054406,0.0
10570,diciembre,Miércoles,1986,1986-12-17,Flodder,32.0,0.0,0.0,6.6,6.702844,0.0
42021,enero,Miércoles,1986,1986-01-01,Ginger and Fred,16.0,0.0,0.0,6.6,1.466097,0.0
65326,noviembre,Viernes,1986,1986-11-07,Nobody's Fool,2.0,0.0,0.0,6.0,0.088621,0.0
24657,mayo,Miércoles,1986,1986-05-14,The Sacrifice,87.0,300653.0,0.0,7.2,5.001997,0.0
53157,octubre,Domingo,1985,1985-10-06,The Park is Mine,16.0,0.0,4500000.0,5.0,4.476443,0.0
41480,noviembre,Miércoles,1985,1985-11-13,Sherman's March,10.0,0.0,0.0,6.3,0.003553,0.0
36677,noviembre,Miércoles,1986,1986-11-26,Solarbabies,12.0,1579260.0,25000000.0,5.1,1.278665,0.0631704
11471,agosto,Sábado,1986,1986-08-02,A Better Tomorrow,102.0,4469460.0,0.0,7.3,9.488593,0.0
21733,febrero,Jueves,1988,1988-02-11,Dragons Forever,41.0,0.0,0.0,7.2,4.105262,0.0
17421,agosto,Sábado,1987,1987-08-01,G.I. Joe: The Movie,14.0,0.0,0.0,6.6,1.806553,0.0
22572,enero,Viernes,1988,1988-01-01,Hell Comes to Frogtown,29.0,0.0,0.0,5.7,6.004236,0.0
49964,enero,Jueves,1987,1987-01-01,Where Is My Friend's House?,36.0,0.0,0.0,7.8,2.050506,0.0
41076,junio,Viernes,1987,1987-06-26,Leif,4.0,0.0,0.0,4.9,0.007685,0.0
4043,febrero,Viernes,1987,1987-02-06,Law of Desire,37.0,0.0,0.0,7.2,12.009833,0.0
27342,mayo,Viernes,1987,1987-05-01,Malone,15.0,0.0,0.0,6.8,4.904109,0.0
2172,septiembre,Martes,1987,1987-09-01,Pathfinder,24.0,0.0,0.0,7.3,2.372321,0.0
8852,octubre,Viernes,1987,1987-10-23,Prince of Darkness,192.0,14182492.0,3000000.0,6.6,8.587231,4.727497333333333
30421,julio,Sábado,1987,1987-07-18,A Chinese Ghost Story,59.0,0.0,0.0,7.2,7.792253,0.0
60631,marzo,Viernes,1987,1987-03-20,Street Smart,16.0,0.0,0.0,5.7,7.721588,0.0
96333,octubre,Viernes,1987,1987-10-16,Weeds,3.0,0.0,0.0,4.7,0.11729,0.0
49815,octubre,Miércoles,1987,1987-10-14,The Whales of August,17.0,0.0,0.0,7.1,2.070503,0.0
18305,diciembre,Jueves,1987,1987-12-17,A Better Tomorrow II,48.0,0.0,0.0,7.0,4.536307,0.0
92663,enero,Viernes,1988,1988-01-01,Ashik Kerib,11.0,0.0,0.0,5.5,0.000308,0.0
8677,mayo,Domingo,1988,1988-05-08,The Bourne Identity,28.0,0.0,0.0,6.1,1.723682,0.0
26369,marzo,Miércoles,1989,1989-03-15,Cannibal Women in the Avocado Jungle of Death,12.0,0.0,0.0,4.4,0.807143,0.0
11513,diciembre,Jueves,1987,1987-12-03,Cobra Verde,28.0,0.0,0.0,6.6,6.115623,0.0
40844,enero,Viernes,1988,1988-01-01,Comic Book Confidential,6.0,0.0,0.0,6.8,1.687838,0.0
49314,marzo,Viernes,1988,1988-03-18,Dominick and Eugene,16.0,0.0,0.0,6.1,2.818797,0.0
41959,mayo,Viernes,1988,1988-05-06,Jack's Back,13.0,0.0,0.0,5.8,2.06747,0.0
16296,mayo,Viernes,1988,1988-05-27,Killer Klowns from Outer Space,161.0,0.0,1800000.0,5.8,6.906831,0.0
13192,octubre,Sábado,1988,1988-10-29,Moonwalker,126.0,0.0,22000000.0,6.0,15.276746,0.0
18917,agosto,Miércoles,1988,1988-08-03,Alice,60.0,0.0,0.0,7.3,7.906525,0.0
116345,julio,Viernes,1988,1988-07-22,Pascali's Island,2.0,0.0,0.0,6.0,0.948693,0.0
48309,marzo,Viernes,1988,1988-03-04,Prison,27.0,354704.0,1300000.0,6.7,11.582419,0.2728492307692308
93457,junio,Sábado,1988,1988-06-11,Split Decisions,6.0,0.0,0.0,5.3,0.837509,0.0
41967,abril,Viernes,1988,1988-04-15,Tales from the Gimli Hospital,6.0,0.0,25000.0,7.4,0.003553,0.0
47795,enero,Viernes,1988,1988-01-01,Landscape in the Mist,27.0,0.0,0.0,7.6,2.127594,0.0
4271,febrero,Miércoles,1988,1988-02-03,Life Is a Long Quiet River,74.0,0.0,0.0,6.8,4.520077,0.0
41949,junio,Viernes,1988,1988-06-17,A World Apart,7.0,0.0,0.0,5.4,6.410191,0.0
114524,diciembre,Viernes,1989,1989-12-01,Common Threads: Stories from the Quilt,2.0,0.0,0.0,10.0,0.544277,0.0
16859,julio,Sábado,1989,1989-07-29,Kiki's Delivery Service,768.0,18172849.0,6900000.0,7.6,12.220581,2.633746231884058
38695,mayo,Miércoles,1989,1989-05-24,Monsieur Hire,29.0,0.0,0.0,7.2,1.561092,0.0
2927,febrero,Jueves,1990,1990-02-15,Moon 44,32.0,0.0,0.0,5.0,5.854206,0.0
41939,septiembre,Viernes,1989,1989-09-15,Rikyu,4.0,0.0,0.0,7.5,0.280394,0.0
85556,septiembre,Viernes,1989,1989-09-29,Speaking Parts,6.0,0.0,0.0,5.8,1.132456,0.0
119324,abril,Domingo,1991,1991-04-07,Prime Suspect,19.0,0.0,0.0,7.5,2.104104,0.0
26936,septiembre,Sábado,1990,1990-09-15,Boiling Point,38.0,0.0,0.0,6.6,1.961194,0.0
25943,diciembre,Viernes,1990,1990-12-21,Almost an Angel,23.0,0.0,0.0,5.6,2.862209,0.0
71373,diciembre,Martes,1989,1989-12-05,Black Rainbow,8.0,0.0,7000000.0,6.6,0.621116,0.0
9768,abril,Jueves,1990,1990-04-05,Cry-Baby,289.0,8266343.0,11000000.0,6.4,8.290384,0.7514857272727272
11909,agosto,Viernes,1990,1990-08-17,Bullet in the Head,52.0,0.0,3500000.0,7.7,3.990633,0.0
60778,enero,Viernes,1990,1990-01-12,Downtown,9.0,2346150.0,0.0,5.9,1.026053,0.0
27274,junio,Viernes,1990,1990-06-01,Frankenhooker,65.0,205068.0,2500000.0,5.7,5.097791,0.0820272
110838,septiembre,Jueves,1990,1990-09-06,The Garden,8.0,0.0,0.0,7.1,1.177019,0.0
10485,junio,Viernes,1990,1990-06-29,Ghost Dad,51.0,24707633.0,0.0,4.5,3.501,0.0
9569,febrero,Viernes,1990,1990-02-09,Hard to Kill,141.0,47410000.0,10000000.0,5.6,7.176601,4.741
22189,diciembre,Martes,1990,1990-12-11,Havana,20.0,9243140.0,40000000.0,5.5,10.10753,0.2310785
71805,octubre,Miércoles,1990,1990-10-03,Shipwrecked,14.0,0.0,0.0,6.1,0.792706,0.0
7975,septiembre,Jueves,1990,1990-09-13,I Hired a Contract Killer,31.0,0.0,0.0,7.0,2.894405,0.0
41821,abril,Sábado,1990,1990-04-21,Ju Dou,25.0,0.0,0.0,7.2,3.499907,0.0
21344,abril,Viernes,1990,1990-04-27,The Krays,34.0,0.0,0.0,5.6,2.545697,0.0
9399,junio,Jueves,1990,1990-06-07,Lionheart,179.0,24078196.0,6000000.0,5.9,4.619068,4.013032666666667
31597,septiembre,Viernes,1990,1990-09-21,Narrow Margin,30.0,0.0,0.0,5.6,9.382971,0.0
30017,mayo,Miércoles,1990,1990-05-09,Close-Up,53.0,0.0,0.0,8.0,2.972346,0.0
11131,marzo,Viernes,1990,1990-03-16,Nuns on the Run,41.0,0.0,0.0,5.5,2.615488,0.0
14571,enero,Domingo,1989,1989-01-01,Patlabor: The Movie,27.0,0.0,0.0,6.6,2.957731,0.0
21168,agosto,Martes,1990,1990-08-28,The Reflecting Skin,41.0,0.0,0.0,6.7,3.918167,0.0
59058,junio,Viernes,1991,1991-06-21,Riff-Raff,22.0,295444.0,0.0,6.4,1.501241,0.0
1662,septiembre,Viernes,1990,1990-09-14,State of Grace,73.0,0.0,0.0,6.5,9.411171,0.0
6444,abril,Miércoles,1990,1990-04-04,Auntie Danielle,38.0,0.0,0.0,6.5,2.467484,0.0
71642,septiembre,Domingo,1989,1989-09-10,Time to Kill,4.0,0.0,0.0,5.8,0.188826,0.0
31923,octubre,Viernes,1990,1990-10-12,"Welcome Home, Roxy Carmichael",27.0,0.0,0.0,6.2,2.935552,0.0
20562,agosto,Jueves,1991,1991-08-29,35 Up,8.0,0.0,0.0,7.7,0.930397,0.0
18311,diciembre,Sábado,1990,1990-12-15,Days of Being Wild,85.0,141864.0,0.0,7.3,6.242263,0.0
48448,febrero,Jueves,1991,1991-02-14,Across the Tracks,17.0,0.0,0.0,5.5,1.437157,0.0
1483,abril,Lunes,1990,1990-04-30,Begotten,64.0,0.0,33000.0,5.0,2.592052,0.0
41783,septiembre,Domingo,1991,1991-09-08,Life on a String,2.0,0.0,0.0,7.0,0.071589,0.0
28553,noviembre,Viernes,1990,1990-11-16,Cadence,21.0,0.0,0.0,6.4,5.450197,0.0
58648,marzo,Miércoles,1991,1991-03-06,Closet Land,11.0,259012.0,4000000.0,6.6,1.456755,0.064753
36337,junio,Viernes,1991,1991-06-07,Delusion,3.0,0.0,1000000.0,4.8,0.156722,0.0
68773,noviembre,Miércoles,1991,1991-11-27,Dollman,16.0,0.0,0.0,5.5,1.82974,0.0
25330,julio,Viernes,1991,1991-07-19,Dutch,66.0,4603929.0,17000000.0,6.4,8.237799,0.2708193529411765
22423,marzo,Viernes,1991,1991-03-15,Guilty by Suspicion,29.0,0.0,0.0,5.9,2.458952,0.0
4539,septiembre,Viernes,1991,1991-09-06,Hearts of Darkness: A Filmmaker's Apocalypse,61.0,0.0,0.0,8.0,4.617117,0.0
22792,enero,Martes,1991,1991-01-01,High Strung,10.0,0.0,300000.0,5.4,3.019717,0.0
22828,mayo,Martes,1991,1991-05-28,Homicide,32.0,0.0,0.0,5.9,7.571853,0.0
12776,octubre,Miércoles,1991,1991-10-23,Johnny Stecchino,190.0,0.0,0.0,7.4,10.161042,0.0
31696,abril,Viernes,1991,1991-04-26,A Kiss Before Dying,17.0,15429177.0,0.0,5.6,6.073468,0.0
17467,octubre,Sábado,1991,1991-10-05,Riki-Oh: The Story of Ricky,67.0,0.0,0.0,6.8,4.288435,0.0
36351,agosto,Viernes,1992,1992-08-21,Light Sleeper,15.0,0.0,5000000.0,5.7,7.468807,0.0
47252,enero,Martes,1991,1991-01-01,The Linguini Incident,2.0,0.0,0.0,8.0,0.073196,0.0
34376,enero,Lunes,1991,1991-01-07,Mannequin Two: On the Move,28.0,3752426.0,13000000.0,4.6,2.62835,0.28864815384615383
15080,julio,Sábado,1991,1991-07-20,Only Yesterday,152.0,0.0,0.0,7.0,10.831775,0.0
39233,enero,Viernes,1991,1991-01-18,Once Around,15.0,0.0,0.0,5.8,0.869616,0.0
6463,octubre,Viernes,1991,1991-10-18,Other People's Money,34.0,0.0,0.0,6.1,2.129442,0.0
14362,abril,Viernes,1991,1991-04-12,Out for Justice,113.0,39673161.0,14000000.0,5.9,6.892056,2.833797214285714
5048,septiembre,Jueves,1991,1991-09-05,Prospero's Books,27.0,1750301.0,0.0,6.5,1.572239,0.0
9588,octubre,Miércoles,1990,1990-10-17,Quigley Down Under,120.0,0.0,0.0,6.5,12.620366,0.0
41792,enero,Martes,1991,1991-01-01,Rubin and Ed,6.0,0.0,0.0,7.0,0.523904,0.0
25674,octubre,Viernes,1991,1991-10-04,Shout,6.0,3547684.0,0.0,5.0,1.393986,0.0
53688,marzo,Domingo,1991,1991-03-03,Stinsen brinner... filmen alltså,2.0,0.0,0.0,5.8,0.074832,0.0
21338,mayo,Viernes,1991,1991-05-17,Stone Cold,35.0,0.0,0.0,5.6,4.173455,0.0
123778,octubre,Lunes,1990,1990-10-01,Strangers in Good Company,4.0,0.0,0.0,7.0,0.000578,0.0
94666,enero,Miércoles,1992,1992-01-22,Surviving Desire,6.0,0.0,0.0,7.2,0.306365,0.0
41804,enero,Martes,1991,1991-01-01,All the Mornings of the World,29.0,0.0,0.0,6.3,1.861979,0.0
147164,enero,Martes,1991,1991-01-01,Assassin of the Tsar,6.0,0.0,0.0,6.3,0.539697,0.0
23438,mayo,Viernes,1991,1991-05-24,Wild Hearts Can't Be Broken,25.0,0.0,0.0,7.4,6.254895,0.0
215993,diciembre,Sábado,1992,1992-12-05,Prime Suspect 2,14.0,0.0,0.0,7.2,1.874711,0.0
97044,noviembre,Domingo,1992,1992-11-01,Aileen Wuornos: The Selling of a Serial Killer,17.0,0.0,0.0,7.1,1.138615,0.0
29904,enero,Miércoles,1992,1992-01-01,Barbarian Queen II: The Empress Strikes Back,3.0,0.0,0.0,3.2,1.358164,0.0
13995,diciembre,Viernes,1990,1990-12-14,Captain America,87.0,0.0,10000000.0,4.5,11.228156,0.0
11198,enero,Sábado,1993,1993-01-16,City Hunter,68.0,0.0,0.0,6.3,8.087053,0.0
41678,septiembre,Miércoles,1992,1992-09-16,The Oak,6.0,0.0,3700000.0,5.9,0.515354,0.0
75145,agosto,Sábado,1992,1992-08-22,Citizen Cohn,3.0,0.0,0.0,7.3,0.209787,0.0
186809,septiembre,Viernes,1992,1992-09-11,Crossing The Bridge,7.0,0.0,0.0,6.5,1.230968,0.0
19143,agosto,Viernes,1992,1992-08-14,Diggstown,31.0,4836637.0,17000000.0,6.5,3.622179,0.2845080588235294
27381,septiembre,Viernes,1992,1992-09-25,Innocent Blood,57.0,0.0,0.0,6.2,4.046861,0.0
45145,agosto,Domingo,1991,1991-08-18,Johnny Suede,14.0,0.0,500000.0,4.8,2.010262,0.0
11621,julio,Sábado,1992,1992-07-18,Porco Rosso,563.0,0.0,0.0,7.6,8.08304,0.0
47714,enero,Miércoles,1992,1992-01-01,The Stolen Children,17.0,0.0,0.0,7.1,1.231096,0.0
19087,marzo,Viernes,1992,1992-03-27,LadyBugs,35.0,0.0,0.0,5.3,2.386817,0.0
40082,febrero,Viernes,1992,1992-02-28,The Mambo Kings,32.0,6742168.0,0.0,5.9,4.705045,0.0
36288,octubre,Domingo,1992,1992-10-11,Night and the City,16.0,0.0,0.0,5.2,2.853018,0.0
38143,octubre,Viernes,1992,1992-10-02,The Story of Qiu Ju,27.0,0.0,0.0,7.2,2.063614,0.0
31962,enero,Viernes,1992,1992-01-31,Shining Through,34.0,21621000.0,0.0,6.2,5.860319,0.0
22590,diciembre,Jueves,1992,1992-12-17,Sidekicks,41.0,0.0,0.0,4.9,2.489661,0.0
41777,enero,Miércoles,1992,1992-01-01,Tito and Me,11.0,0.0,0.0,7.5,0.445655,0.0
48150,septiembre,Miércoles,1992,1992-09-02,A Heart in Winter,32.0,1666511.0,0.0,7.5,2.319313,0.0
41778,septiembre,Jueves,1992,1992-09-17,Visions of Light,12.0,0.0,0.0,7.0,0.018596,0.0
40213,enero,Miércoles,1992,1992-01-01,New Dragon Gate Inn,23.0,0.0,0.0,7.4,3.677943,0.0
83761,septiembre,Martes,1992,1992-09-01,Life and Nothing More...,17.0,0.0,0.0,6.9,1.183477,0.0
34683,febrero,Viernes,1992,1992-02-21,House of Angels,15.0,0.0,0.0,5.3,1.43749,0.0
